B,posemo,anx,anger,sad,affiliation
the-blimp-1933.jpg,66.67,2.22,0,4.44,2.5
the-blind-man-s-bluff-game.jpg,80.39,0,0,0,28.89
the-blinded-samson-1912.jpg,17.92,29.25,4.72,17.92,2.97
the-bloody-massacre-in-king-street-march-5-1770-1770.jpg,0,29.09,16.36,25.45,0
the-blue-phantom-1951.jpg,25.93,37.04,0,3.7,0
the-blue-phantom-1961.jpg,33.33,7.14,9.52,2.38,0
the-blue-plume-1914.jpg,36.84,7.89,7.89,23.68,9.09
the-blue-pool-1911.jpg,57.45,0,0,12.77,2.33
the-boat-builder-s-yard-cancale-brittany-1881.jpg,33.9,5.08,0,22.03,0
the-body-of-the-dead-christ-in-the-tomb-1521.jpg,33.33,19.3,0,24.56,3.85
the-bourbon-altarpiece-the-moulins-triptych.jpg,80.43,0,0,0,19.05
the-bowl-of-grapes-1926.jpg,20.59,5.88,0,38.24,6.9
the-bridal-path-white-mountains-1868.jpg,59.7,2.99,0,5.97,6.35
the-brook-1900.jpg,53.66,9.76,0,7.32,0
the-bus-driver-1962.jpg,51.16,0,0,0,0
the-butcher-s-shop.jpg,25,17.31,7.69,5.77,0
the-cafe-1884.jpg,71.93,1.75,0,7.02,13.46
the-cafe-1914.jpg,61.54,0,0,0,6.06
the-campaign-at-sunrise.jpg,55.81,0,0,2.33,0
the-campo-vaccino-with-a-gypsy-woman-reading-a-palm-1603.jpg,47.69,7.69,0,9.23,5
the-capitulation-1966.jpg,41.99,8.29,2.21,15.47,1.69
the-captive-slave-1827.jpg,11.93,23.86,3.05,44.92,0.52
the-capture-of-troy-1639.jpg,5,42.5,10,17.5,0
the-card-players-1872.jpg,68.98,0.66,0.33,2.64,1.67
the-card-players-1892.jpg,62.75,0,0,0,2.17
the-carmelites-and-king-st-louis-in-1248-1517.jpg,54.35,10.87,2.17,2.17,0
the-cat.jpg,46.51,2.33,0,25.58,13.16
the-celebration-of-the-wedding-agreement-1777.jpg,68.63,0,0,1.96,6.67
the-charlatan-1757.jpg,77.5,0,0,0,8.82
the-church-of-souain-in-sihlouette-1917.jpg,31.71,7.32,0,34.15,0
the-circus-1943.jpg,16.67,33.33,10.42,20.83,0
the-city-1919.jpg,48.78,2.44,0,7.32,0
the-clown-1907.jpg,22.86,14.29,0,20,0
the-comforts-of-industry-1780.jpg,71.11,0,0,0,17.07
the-complain-of-the-watch-1770(1).jpg,29.17,6.25,0,25,9.3
the-concert-in-the-egg-1480.jpg,41.67,2.78,5.56,8.33,6.45
the-concert.jpg,85,0,0,0,5.88
the-concierge-1883.jpg,20,7.5,2.5,22.5,0
the-conjurer-1959.jpg,41.86,16.28,4.65,2.33,0
the-connoisseur-1887.jpg,52.08,2.08,8.33,4.17,0
the-consecration-of-the-emperor-napoleon-and-the-coronation-of-the-empress-josephine-by-pope-1807.jpg,62.79,0,0,0,0
the-conversation-of-st-paolo-malfi-1995.jpg,30.3,18.18,0,3.03,3.57
the-conversion-of-saul-1545.jpg,18.18,34.09,9.09,4.55,0
the-corinthian-maid.jpg,61.7,6.38,0,8.51,30.95
the-corner-of-the-table-1872.jpg,42.31,5.77,0,11.54,2.17
the-costume-party-1972.jpg,36.59,14.63,0,12.2,0
the-cottage-1901.jpg,46.3,7.41,0,7.41,4
the-cotton-exchange-new-orleans-1873.jpg,70.21,0,0,4.26,0
the-cradle-1872.jpg,78.85,0,0,0,36.96
the-crossing-1913.jpg,11.36,25,9.09,27.27,0
the-crowd-1915.jpg,40.54,8.11,2.7,5.41,0
the-crucifixion-1496.jpg,42.19,12.5,0,23.44,6.67
the-crucifixion.jpg,28.41,14.77,2.27,32.95,2.41
the-crucifixion.jpg,4.17,18.75,4.17,47.92,0
the-cure-of-folly.jpg,36.54,17.31,0,13.46,0
the-dam-loing-canal-at-saint-mammes-1884.jpg,73.68,0,0,0,3.03
the-dancer-1938.jpg,59.74,5.19,0,2.6,8.22
the-dancing-class-1874.jpg,55,6.67,3.33,8.33,3.64
the-dancing-lesson.jpg,76.75,3.25,0.5,2.75,12.44
the-dead-christ-1478.jpg,2.56,12.82,0,69.23,0
the-dead-christ-mourned-by-two-angels-1618.jpg,26.67,6.67,0,48.89,5
the-death-of-bara-1794.jpg,28.89,26.67,0,24.44,2.56
the-death-of-general-warren-at-the-battle-of-bunker-s-hill-june-17-1775-1786.jpg,20.24,26.19,8.33,15.48,0
the-death-of-general-wolfe-1770.jpg,14.29,19.05,0,45.24,5.41
the-death-of-marat-1793.jpg,4.35,23.91,0,54.35,0
the-death-of-oedipus-1784(1).jpg,15.52,31.03,3.45,25.86,1.82
the-death-of-sardanapalus-1827(1).jpg,10.5,31.2,11.66,18.95,1.78
the-death-of-st-bonaventura-1629.jpg,11.43,11.43,0,65.71,0
the-debutante-1807(1).jpg,43.9,9.76,0,2.44,0
the-defence-of-cadiz-against-the-english-1634.jpg,60,5.71,5.71,5.71,0
the-defence-of-sarago-a.jpg,33.33,14.58,4.17,14.58,2.22
the-deposition.jpg,21.27,17.14,3.49,46.67,4.21
the-destruction-of-pompei-and-herculaneum-1822.jpg,4.35,36.96,4.35,30.43,0
the-dining-table-1912.jpg,63.64,0,0,0,0
the-dispatch-bearer-1879.jpg,38.46,5.77,0,7.69,2.13
the-docks-of-the-port-of-bastia-1907.jpg,54.17,6.25,0,2.08,4.65
the-doll-1936-1.jpg,27.91,25.58,0,13.95,2.56
the-doll-1936.jpg,33.33,23.08,5.13,2.56,0
the-doll-second-series-1938.jpg,39.29,7.14,3.57,14.29,3.85
the-dominican-church-in-vienna-1758.jpg,48.39,6.45,0,0,0
the-donkey-ride-1880.jpg,49.09,1.82,0,16.36,12
the-dramatic-history-of-an-egg-1967.jpg,35.48,6.45,0,3.23,3.85
the-dream-of-joseph-1773.jpg,57.14,5.32,1.66,13.62,15.25
the-druids-bringing-in-the-mistletoe-collaboration-with-edward-atkinson-hornel-1890.jpg,45,5,0,7.5,0
the-duet.jpg,81.82,0,0,0,21.05
the-dying-slave-1515.jpg,48.89,4.44,0,15.56,7.69
the-dylan-painting-1966(1).jpg,17.24,10.34,0,17.24,0
the-ear-of-corn-1923.jpg,34.69,4.08,0,6.12,0
the-earthstopper-on-the-banks-of-the-derwent-1773.jpg,27.49,24.4,1.37,17.87,1.05
the-eastern-railway-station-at-night-1902.jpg,26.47,17.65,0,20.59,0
the-eclipse-1952.jpg,9.09,22.73,0,40.91,0
the-ecstasy-of-saint-catherine-1590.jpg,61.4,5.26,0,8.77,15.69
the-ecstasy-of-st-teresa(1).jpg,36.54,15.6,0.21,32.05,4.33
the-egg-1928.jpg,48.48,9.09,0,6.06,0
the-egg-dance-1552.jpg,75.68,0,0,0,0
the-eildon-hills-and-the-tweed-1807.jpg,65.31,0,0,0,4.55
the-elevation-of-the-cross(1).jpg,15.25,20.34,3.39,35.59,1.85
the-elevens-are-up-1963.jpg,36.84,2.63,0,5.26,0
the-embarkation-of-a-queen-1615.jpg,56.25,3.12,0,15.62,0
the-emperor-napoleon-i-1815.jpg,57.45,2.13,0,6.38,4.65
the-endless-column.jpg,62.07,0,0,0,0
the-epsom-derby-1821.jpg,46.67,10,6.67,3.33,1.85
the-expectation-1936.jpg,8.51,23.4,0,40.43,0
the-factory-chimney-meulan-landscape-1912.jpg,53.33,6.67,2.22,6.67,0
the-fairytale-1916.jpg,36.54,19.23,1.92,9.62,0
the-false-mirror-1928(1).jpg,32.61,15.22,0,17.39,4.76
the-family-1909.jpg,26.67,8.33,23.33,13.33,5.45
the-family-of-st-anne-1585.jpg,83.87,0,0,0,39.29
the-farm-1922.jpg,52.94,0,0,11.76,0
the-feast-of-herod-salome-s-dance-1464.jpg,59.65,1.75,0,7.02,1.92
the-feast-of-the-gods-1514.jpg,73.08,0,0,3.85,12.77
the-fiddler-1913.jpg,67.39,4.35,0,4.35,4.88
the-fifer-1866.jpg,72.22,0,0,0,0
the-fight-at-the-venta-nueva-1777.jpg,3.57,30.36,14.29,19.64,0
the-fight-between-the-lapiths-and-the-centaurs-1500.jpg,15.69,17.65,15.69,15.69,0
the-figure-in-space-1937.jpg,48.48,0,0,0,0
the-fine-art-bit-1959.jpg,50,0,0,0,6.45
the-first-real-target-1961.jpg,40.54,5.41,5.41,0,0
the-fishmonger-1911.jpg,41.03,2.56,2.56,7.69,2.94
the-fishsaleswoman.jpg,54.17,0,0,6.25,4.65
the-flagellation-of-christ(1).jpg,27.03,21.62,2.7,16.22,0
the-flight-into-egypt.jpg,54.1,1.64,3.28,8.2,5.36
the-forest-fire-1505.jpg,37.78,17.78,2.22,8.89,5
the-foundling-hospital-in-moscow-1800.jpg,52.5,0,2.5,10,0
the-fountain-of-love-1748.jpg,83.87,0,0,0,28.57
the-fountain-of-love.jpg,68.52,11.11,0,3.7,27.08
the-four-horsemen-of-the-apocalypse-death-famine-pestilence-and-war-1498.jpg,7.5,26.25,17.5,17.5,0
the-fourteenth-of-july-at-etretat-1899.jpg,42,2,0,2,0
the-fourth-ode-from-the-prize-poem-series-1993.jpg,44.83,3.45,0,0,0
the-fresh-cavalier.jpg,50,3.36,3.36,5.04,3.43
the-gallants-1940.jpg,50.91,3.64,0,12.73,1.92
the-garden-1956.jpg,63.41,2.44,2.44,4.88,2.78
the-garden-of-earthly-delights-1515-7.jpg,50,10,0,0,2.94
the-garden-of-eden-1821.jpg,69.23,1.92,0,0,17.02
the-garden-of-eden-1828.jpg,70.21,0,0,0,0
the-germ-of-the-night-1937.jpg,47.5,7.5,10,5,0
the-ghent-altarpiece-1432-1.jpg,72.5,7.5,0,0,5.41
the-girls-of-avignon-1907.jpg,58.14,4.65,0,6.98,10
the-gloomy-day-1559.jpg,31.91,4.26,4.26,31.91,0
the-god-of-war-1937.jpg,8.7,23.91,13.04,15.22,0
the-golden-age.jpg,71.01,4.35,0,2.9,14.06
the-good-samaritan-1870.jpg,10.64,23.4,0,46.81,2.27
the-good-samaritan-1907.jpg,57.14,0,0,0,18.92
the-grande-odalisque-1814.jpg,60,4,0,0,2.27
the-gray-tree-1911.jpg,10,25,0,40,0
the-great-bird-1955.jpg,24.79,25.64,5.98,17.95,0
the-great-masturbator-1929.jpg,50,6.25,0,10.42,4.65
the-great-mystery-ii-1960.jpg,43.9,0,0,0,0
the-great-tree.jpg,50,0,0,6.82,2.7
the-green-bridge-ii-1916.jpg,62.5,0,0,5,0
the-hammock.jpg,69.77,0,0,0,7.89
the-happy-mother-1775.jpg,78.87,0,0,1.41,25.37
the-harbour-in-amsterdam-1630.jpg,55.56,6.67,4.44,0,0
the-harvest-1965.jpg,36.67,0,0,0,0
the-hedgecutter-1886.jpg,57.14,0,4.08,2.04,0
the-high-shore-1923.jpg,60.42,0,0,4.17,4.65
the-holy-family-1776.jpg,79.75,0,0,0,18.92
the-holy-family-with-saint-mary-magdalen-1500.jpg,64.47,3.95,0,2.63,15.49
the-holy-family-with-sts-anthony-abbot-catherine-and-the-infant-st-john-1582.jpg,65.12,0,0,0,5.41
the-holy-family.jpg,70,2,0,8,28.26
the-holy-virgin-mary-1996.jpg,42.42,15.15,0,3.03,0
the-house-of-animals-1948.jpg,55.56,2.78,2.78,2.78,0
the-houston-scene-1959.jpg,30.56,5.56,0,22.22,0
the-howl-of-terror-1967.jpg,43.75,3.12,0,3.12,0
the-human-condition-1935(1).jpg,60.47,0,0,0,0
the-hunt-in-the-forest.jpg,9.09,25.45,10.91,20,0
the-ice-hole-1908.jpg,38.75,11.25,5,17.5,5.33
the-identi-kit-man-1962.jpg,40.54,8.11,0,5.41,0
the-immaculate-conception-1630.jpg,76.6,0,0,4.26,18.6
the-immaculate-conception-with-saint-joachim-and-saint-anne-1640.jpg,69.35,3.23,0,3.23,10.34
the-importance-of-knowing-perspective-absurd-perspectives.jpg,53.79,3.45,0.34,9.31,2.46
the-indians-delivering-up-the-english-captives-to-colonel-bouquet-near-his-camp-at-the-folks-of.jpg,42.55,21.28,0,10.64,0
the-iron-footbridge-1922.jpg,66.67,2.56,0,2.56,0
the-islands-1961(1).jpg,40.62,0,3.12,0,0
the-jewel-1959.jpg,40.54,13.51,0,5.41,0
the-judgment-of-paris-1.jpg,57.14,2.38,0,0,2.7
the-king-of-rome-1811.jpg,68.12,2.9,0,4.35,11.11
the-king-s-sadness-1952.jpg,35.14,0,0,32.43,3.03
the-kiss-1912.jpg,70.27,0,0,0,28.12
the-kiss-1976.jpg,73.81,2.38,0,4.76,46.15
the-knight-death-and-the-devil-1513.jpg,6.52,34.78,6.52,19.57,0
the-kuli-kuta-dance-niamey-1926.jpg,63.46,5.77,0,1.92,0
the-lacemaker.jpg,63.64,1.82,0,5.45,15.69
the-lady-with-the-ermine-cecilia-gallerani-1496.jpg,66.67,0,0,4.17,15.91
the-lamp-1919.jpg,30.77,16.67,3.85,19.23,2.78
the-lamplighter-1921.jpg,52.4,8,1.6,10,0.81
the-landing-stage-1911.jpg,60,0,0,4.44,2.44
the-large-bathers-1887.jpg,70.15,2.99,0,2.99,22.58
the-large-spruce-1522.jpg,46.67,2.22,2.22,11.11,2.44
the-last-day-of-a-condemned-man-1872.jpg,16.67,14.58,2.08,39.58,0
the-last-judgement-1541.jpg,53.97,12.7,1.59,9.52,3.51
the-last-supper-1447.jpg,55.91,7.53,0,12.9,11.49
the-last-supper-1495.jpg,50.7,4.23,0,18.31,7.46
the-last-supper-1519.jpg,63.16,5.26,0,1.75,9.43
the-last-supper-1592.jpg,58.97,3.85,0,8.97,12.68
the-last-supper-1909.jpg,49.09,7.27,1.82,7.27,4.08
the-laughing-youth-1583.jpg,50,7.5,2.5,7.5,2.67
the-leap-of-the-rabbit-1911(1).jpg,45.45,0,0,0,0
the-lesson-of-love-1716.jpg,70.31,3.12,0,6.25,13.56
the-letter-of-introduction-1813(1).jpg,40.91,4.55,0,9.09,0
the-letter.jpg,50,0,0,0,8.33
the-little-fisherman-1849.jpg,45.45,6.06,0,12.12,0
the-little-knitter-1882.jpg,54.76,0,0,14.29,10.81
the-liver-is-the-cock-s-comb.jpg,54.29,2.86,2.86,5.71,0
the-lomellini-family-1627.jpg,37.5,9.38,3.12,12.5,0
the-lonely-cedar-1907.jpg,42.11,2.63,0,18.42,2.94
the-long-sleep-1868.jpg,63.84,2.2,0,12.58,21.97
the-love-letter-1913.jpg,64.71,0,0,1.96,19.57
the-love-letter.jpg,72,4,0,2,28.89
the-lovers-1974.jpg,74.29,2.86,0,0,51.61
the-lucca-madonna-1436.jpg,75.44,1.75,0,3.51,35.85
the-luncheon-of-the-boating-party-1881-1.jpg,73.47,0,0,0,4.55
the-luncheon-on-the-grass-1863.jpg,60,6,0,8,15.56
the-lute-player-1(1).jpg,60,5.45,0,10.91,4.08
the-lute-player.jpg,67.31,5.77,0,0,4.44
the-m-c-1987.jpg,17.14,2.86,5.71,28.57,0
the-machine-gunneress-in-a-state-of-grace-1937.jpg,48.48,9.09,0,3.03,7.14
the-madhouse-1814.jpg,13.21,26.42,3.77,28.3,4.17
the-madonna-conestabile-1502.jpg,74.29,2.86,0,0,19.7
the-madonna-del-parto-1460(1).jpg,42,2,4,4,8.89
the-madonna-in-the-church-1439.jpg,87.18,0,0,0,31.43
the-madonna-of-carmel-and-the-souls-of-the-purgatory.jpg,33.33,14.29,0,16.67,0
the-madonna-of-humility-adored-by-leonello-d-este.jpg,63.08,1.54,0,9.23,15.52
the-madonna-of-the-carnation.jpg,78.05,0,0,0,29.73
the-magpie-on-the-gallows-1568.jpg,30.19,9.43,0,11.32,2.13
the-major-peirson-s-death-1784.jpg,30,22,10,12,0
the-major-s-marriage-proposal-1851.jpg,84.78,0,0,0,19.51
the-man-from-bantul-the-final-round-2000.jpg,18.37,14.29,32.65,4.08,0
the-man-in-the-street-1940.jpg,43.9,9.76,0,2.44,5.56
the-man-of-sorrows-in-the-arms-of-the-virgin-1475.jpg,30.77,11.54,0,36.54,6.25
the-man-with-masks-1949.jpg,37.13,14.34,1.84,9.19,3.72
the-marketplace-at-pirna.jpg,63.75,1.99,0.4,2.39,2.44
the-marriage-contract.jpg,55.36,5.36,1.79,8.93,0
the-marriage-of-alexander-and-roxanne-1517.jpg,62.75,3.92,0,3.92,10.64
the-marriage-of-heaven-and-hell-1984.jpg,34,12,0,18,2.22
the-marriage-of-reason-and-squalor-1959.jpg,36.17,2.13,6.38,8.51,4.76
the-martyrdom-of-st-catherine.jpg,25.42,27.12,1.69,22.03,3.7
the-martyrdom-of-st-sebastian-1865.jpg,7.89,34.21,5.26,28.95,0
the-martyrdom-of-st-stephen-1460.jpg,51.85,1.85,5.56,9.26,10.2
the-martyrdom-of-the-pilgrims-and-the-funeral-of-st-ursula-from-the-st-ursula-cycle-1490-94-1493.jpg,35.48,3.23,6.45,16.13,0
the-masked-woman-1910.jpg,32.56,11.63,0,6.98,7.89
the-medical-inspection.jpg,25.58,20.93,2.33,16.28,0
the-meeting-bonjour-monsieur-courbet-1854.jpg,51.72,1.72,0,8.62,0
the-mellow-pad-1951.jpg,42,6,0,10,0
the-milkmaid-1780.jpg,66.67,0,0,0,10.53
the-milliner.jpg,61.7,2.13,0,0,4.88
the-minuet-or-carnival-scene-1755.jpg,65.57,1.64,0,3.28,0
the-miracle-of-st-zenobius-1448.jpg,19.72,21.13,4.23,32.39,4.55
the-miracles-of-san-bernardino-miracle-baby-born-with-one-dead.jpg,56.14,7.02,0,3.51,0
the-miracles-of-san-bernardino-the-healing-of-the-blind-and-deaf-riccardo-micuzio.jpg,52.5,0,0,0,0
the-miraculous-draught-of-fishes-peter-s-altar-table-1444.jpg,57.14,2.86,0,2.86,0
the-mirror-1900.jpg,28.57,5.71,0,28.57,6.45
the-miseries-of-idleness-1780.jpg,42.59,3.7,0,22.22,11.76
the-mocking-of-christ-1441.jpg,34.62,3.85,0,21.15,0
the-model-and-the-mannequin-1873.jpg,27.66,19.15,4.26,23.4,7.14
the-model-with-pensive-look-1964.jpg,47.1,6.16,0.36,20.65,11.36
the-monastery-of-trinity-and-st-sergius-1800.jpg,61.76,0,0,0,0
the-monet-family-in-their-garden-at-argenteuil-1874(1).jpg,80.24,1.47,0.29,1.18,20.42
the-moon-1928.jpg,57.5,0,0,12.5,2.86
the-moraccans-1916.jpg,41.86,4.65,0,6.98,0
the-morning-of-the-trends-2003.jpg,49.02,19.61,0,5.88,10.87
the-mount-of-olives-in-jerusalem-1905.jpg,69.39,0,0,2.04,6.67
the-movement-of-the-lips-1968.jpg,64.83,5.93,0,2.97,9.09
the-mud-bath-1914.jpg,35.48,3.23,6.45,0,0
the-muse-erato-at-her-lyre-1895.jpg,66.67,1.67,0,8.33,9.26
the-muses-1893.jpg,68.18,0,0,4.55,5.26
the-music-lesson-1710.jpg,84.31,0,0,0,15.22
the-musical-contest-1755.jpg,83.93,0,0,0,19.61
the-mystical-nativity(1).jpg,73.24,1.41,0,1.41,13.64
the-nap.jpg,60.98,4.88,0,7.32,0
the-nativity-of-the-virgin-st-joseph-and-the-shepherds-adoring-the-infant-christ.jpg,76.19,0,0,0,15.25
the-nativity.jpg,80,0,0,0,20
the-nativity.jpg,72.13,1.64,0,0,26.32
the-nautical-land-1943.jpg,50,2.27,2.27,2.27,0
the-negative-way-10-1964.jpg,34.18,10.91,1.82,20.36,1.11
the-negative-way-2-1964.jpg,26.83,7.32,0,26.83,0
the-negative-way-4-1964.jpg,20.69,17.24,0,37.93,0
the-nevka-by-the-elagin-island-1829.jpg,62.5,0,0,0,0
the-new-adam-1924.jpg,47.62,2.38,0,11.9,2.7
the-new-eve-1924.jpg,55,2.5,0,5,0
the-night-is-liquid-1972.jpg,61,5.39,0.83,6.64,3.81
the-nightmare-1781.jpg,10.42,41.67,4.17,29.17,0
the-nominal-three-to-william-of-ockham-1963.jpg,57.58,0,0,0,3.7
the-oath-of-horatii-1784.jpg,33.93,12.5,3.57,12.5,1.96
the-offertory-at-calvary.jpg,31.91,14.89,0,25.53,4.76
the-old-beggar-1869.jpg,29.82,10.53,0,19.3,0
the-old-blind-guitarist-1903.jpg,27.59,10.34,0,31.03,1.85
the-old-bridge-1775.jpg,55.81,0,0,0,2.63
the-old-track-to-auvers-1863.jpg,46.43,3.57,1.79,14.29,8
the-old-wharf-dordrecht-holland-1880.jpg,20.59,14.71,5.88,23.53,0
the-only-blonde-in-the-world-1963.jpg,54.9,5.88,0,5.88,4.44
the-opium-smoker-s-dream-1918.jpg,65.91,0,0,2.27,0
the-origin-of-the-world-1866.jpg,45.95,29.73,0,0,15.62
the-other-side-1957.jpg,45.16,0,0,0,7.69
the-other-side-of-the-rainbow-1972.jpg,55.1,8.16,0,4.08,0
the-oyster-eater-1882(1).jpg,59.65,5.26,0,1.75,1.96
the-painter-s-wife-margaret-lindsay.jpg,62.5,0,1.79,7.14,26
the-parachutists-1944.jpg,54.29,0,0,0,0
the-pardon-of-saint-john-chysostom-1640.jpg,59.57,4.26,0,6.38,6.98
the-park-at-st-cloud-1865.jpg,65.91,2.27,0,4.55,5.26
the-parquet-planers-1875.jpg,24.39,21.95,0,7.32,0
the-passion-1471.jpg,52.17,6.52,2.17,10.87,2.44
the-passion.jpg,17.39,26.09,4.35,21.74,0
the-pazzi-crucifixion-1496.jpg,47.29,11.11,1.42,26.5,5.76
the-peach-1964.jpg,30.3,6.06,0,3.03,0
the-penitent-magdalene-1635.jpg,33.33,13.64,3.03,13.64,3.33
the-penny-wedding(1).jpg,64.58,0,2.08,4.17,16.67
the-perfect-one-1994.jpg,27.78,11.11,0,11.11,0
the-persistence-of-memory-1931.jpg,29.27,0,0,53.66,0
the-picture-of-dorian-gray-1944.jpg,5.56,27.78,9.72,20.83,0
the-plain-of-barbizon.jpg,41.03,5.13,0,7.69,0
the-poet-or-half-past-three-1912.jpg,44.44,7.41,0,18.52,2.08
the-pole-of-wave-1969.jpg,42.86,3.57,0,0,0
the-port-1611.jpg,37.21,11.05,1.16,18.6,1.2
the-port-1914-1.jpg,30,13.33,3.33,6.67,0
the-port-1914.jpg,46.15,7.69,3.85,13.46,0
the-port-le-havre-1906.jpg,70,0,0,3.33,3.85
the-port-of-la-rochelle-at-twilight-1911.jpg,75,0,0,0,5.71
the-port-of-marseliles-1904.jpg,64.1,0,0,0,0
the-port-of-middelburg.jpg,47.5,5,0,10,0
the-port-of-saint-tropez-1905.jpg,47.73,9.09,2.27,10.23,2.38
the-port-of-sauzon-1905.jpg,67.95,2.32,0.77,3.47,1.98
the-portrait-of-the-chouan-rochejaquelin.jpg,35.19,3.7,1.85,9.26,0
the-prodigal-son-1536.jpg,70.91,0,0,0,12
the-proportions-of-the-human-figure-the-vitruvian-man-1492.jpg,62.22,0,0,4.44,0
the-proposition-1631.jpg,51.06,6.38,2.13,4.26,14.29
the-quay-olaveaga-bilbao-1786.jpg,54.35,0,0,6.52,0
the-races-at-auteuil-paris.jpg,54.35,0,0,2.17,2.44
the-races-at-longchamps-from-the-grandstand.jpg,57.41,0,1.85,0,4.08
the-raft-of-the-medusa-1819(1).jpg,3.92,37.25,7.84,35.29,0
the-rape-of-europa-1590.jpg,46.55,5.17,3.45,10.34,9.8
the-rape-of-europa-1639.jpg,53.33,11,1,12,13.95
the-rape-of-europa-1908.jpg,38.18,20,3.64,20,4.08
the-rape-of-the-sabine-women-1507.jpg,12.96,16.67,11.11,20.37,0
the-rape-of-the-sabine-women-1629.jpg,11.29,35.48,6.45,25.81,1.75
the-ray-or-the-kitchen-interior-1728.jpg,29.27,12.2,4.88,4.88,0
the-reaper-1938.jpg,36.87,10.61,2.23,6.15,2.3
the-reapers-1860.jpg,69.23,0,0,6.15,19.67
the-recall-of-the-gleaners-1859.jpg,50,1.72,1.72,8.62,0
the-red-scarf.jpg,38.4,10.32,0.86,18.91,3.5
the-regattas-moseley-1874.jpg,60.42,0,2.08,0,0
the-republic-1848.jpg,75.51,0,2.04,0,27.91
the-rest-on-the-flight-to-egypt-1630.jpg,76.19,0,0,0,28.95
the-resurrection(1).jpg,59.09,2.27,0,15.91,0
the-return-from-egypt-of-the-holy-family-1616.jpg,57.58,7.58,1.52,9.09,18.03
the-rhinoceros-1751.jpg,31.91,19.15,2.13,17.02,2.5
the-rialto-venice-1826.jpg,60.53,0,0,0,0
the-right-wing-of-the-pearl-of-brabant-saint-christopher.jpg,64.71,1.47,0,2.94,12.7
the-river-1942.jpg,74.14,0,0,0,9.09
the-river-tweed-near-kelso-1800.jpg,67.86,1.34,0,8.93,3.18
the-road-to-calvary.jpg,9.09,27.27,3.64,45.45,2
the-rock-drill-1914.jpg,32.56,4.65,2.33,11.63,0
the-room-1945.jpg,22.5,10,0,15,0
the-ruins-of-the-emperor-julian-s-baths-h-tel-de-cluny-paris-1802.jpg,27.21,13.97,1.84,33.09,0
the-ruins-of-the-old-kreuzkirche-dresden-1765.jpg,34.69,8.16,0,16.33,2.33
the-sailor-self-portrait-1912.jpg,60,4,0,2,0
the-san-giobbe-altarpiece-detail-of-music-making-angels-1480.jpg,64.29,1.79,0,0,9.8
the-schloss-hof-garden-side-1758.jpg,65.57,0,0,6.56,0
the-school-exam-1862.jpg,56.25,4.69,1.56,4.69,3.33
the-scream-1893(2).jpg,26.42,28.3,0,24.53,2.13
the-sculpture-court.jpg,42.42,6.06,0,0,0
the-search-1989.jpg,59.62,9.62,0,5.77,14.58
the-secret-1927.jpg,39.02,2.44,0,9.76,8.33
the-seed-of-the-areoi-1892.jpg,63.08,1.54,1.54,3.08,6.56
the-seller-of-cupids-1763.jpg,50,6.82,0,9.09,15
the-serenade-1629.jpg,80,0,0,2,13.64
the-seven-deadly-sins-and-the-four-last-things-1485.jpg,41.03,15.38,0,5.13,0
the-shepherd-s-dream-from-paradise-lost-1793(1).jpg,38.46,15.38,0,25.64,0
the-ship-isabella-at-sea-1820.jpg,55.77,5.77,0,0,0
the-shipwreck.jpg,4.76,47.62,0,30.95,0
the-shipyard-at-hessle-cliff-1820.jpg,58.49,5.66,0,0,2.13
the-shop-1772.jpg,78.26,0,0,0,4.76
the-sick-child-1886.jpg,20,8,0,54,2.27
the-siege-and-relief-of-gibraltar-1783.jpg,21.87,23.46,14.81,12.53,0.69
the-signal-1915.jpg,31.11,4.44,4.44,4.44,0
the-sistine-madonna-1513.jpg,75.95,0,0,0,18.67
the-skater-portrait-of-william-grant-1782.jpg,59.38,0,0,3.12,0
the-sleep-of-endymion-1791(1).jpg,70.27,10.81,0,0,9.09
the-sleepers-1866.jpg,77.08,6.25,0,0,39.53
the-sleeping-venus-1510(2).jpg,77.78,0,0,0,23.33
the-small-black-holes-1927.jpg,38.46,11.54,0,3.85,0
the-smokers-or-the-peasants-of-moerdijk-1630.jpg,40.38,1.92,0,0,0
the-snail-1953.jpg,54.55,0,0,0,0
the-sortie-made-by-the-garrison-of-gibraltar-1789.jpg,14.29,26.53,14.29,18.37,0
the-sower-1850(1).jpg,20.83,10.42,4.17,12.5,0
the-spanish-woman-1905.jpg,14.29,28.57,0,38.1,5.26
the-spirit-of-the-dead-watches-1892.jpg,37.04,16.67,0,18.52,4
the-spirit-s-flight-1969.jpg,35,10,0,7.5,0
the-starry-night.jpg,56.1,4.88,0,12.2,5.41
the-steer-the-bull-1911.jpg,57.5,0,0,0,8.82
the-stigmatization-of-st-francis.jpg,34.04,25.53,0,17.02,0
the-stolen-kiss-1788.jpg,71.43,4.08,0,0,25.58
the-storm-1505(2).jpg,64,8,0,2,25
the-strange-country-1940.jpg,23.53,11.76,0,14.71,0
the-straw-manikin-1792.jpg,65.8,10.06,1.44,4.6,7.6
the-street-enters-the-house-1911-1.jpg,48.1,13.08,5.49,5.49,0.43
the-street-of-blood-delhi-1880.jpg,57.14,2.38,0,7.14,0
the-striped-blouse.jpg,66.67,1.52,0,4.17,10.08
the-student-1874.jpg,61.54,0,0,0,11.11
the-studio-wall-1872(1).jpg,15.38,28.21,0,33.33,0
